x1,x2,y
30.357375892001127,59.41056497039151,0
28.259845096879065,72.34902365319954,1
75.28187121774235,67.48151369194484,1
92.84638851037462,43.06111184606055,1
29.900798656516535,37.9503683764674,0
85.7564436803814,96.3103156881695,1
39.674152358476114,19.90152373358147,1
50.9917027063397,74.00814127664452,0
98.78969406849149,72.53285912976428,1
96.52938139740009,22.81306358950349,1
97.99248675397494,99.55458863521976,1
85.99372334649964,67.41109314052251,1
36.06957117699909,24.658002325149507,0
81.58185274298691,76.68661982163148,1
83.88451482685254,12.305174640509575,1
67.42186623309745,81.77093996786819,1
2.454092564185506,10.844685642929141,1
71.70115478325783,16.772306318071273,1
7.282089661415325,70.83724348342957,1
23.188127100917256,17.932742750516397,1
40.01283326135189,70.47901102047841,0
23.18067731439989,35.023251347745486,1
55.43974388158194,62.13940242788467,0
87.4498506431958,79.98050981680787,1
57.001841217192485,39.283933111992994,0
14.407371145583559,62.10444731934957,1
17.123775391822104,11.431691234951135,1
65.51080265571414,36.57763742482915,0
0.10266346284064642,66.30086551421161,1
1.8303159027266758,23.633703866404822,1
64.71760066581173,92.92465329891681,1
6.736148255828134,39.393503039876265,1
61.335429475214,37.273865677676774,0
38.82602402374569,16.204071090379667,1
54.00897993654725,62.80130131288955,0
1.4969707981641323,80.25690035367276,1
91.91163725685915,92.3270425781843,1
85.97608520590475,97.3284035792231,1
26.424780108951506,14.812603098437515,1
43.15997542193203,93.67686838471917,1
20.29227163174826,50.82579434269784,0
66.27280809246638,8.446643803983688,1
23.478838770520838,83.87714191846003,1
21.137948521646845,36.37160744259488,1
96.71684737610558,81.31251021862435,1
43.76844483280242,75.13650668672894,0
48.19861076726504,48.075525498746444,0
36.01666997533318,0.44605590227320135,1
11.46905362237396,79.40736121706252,1
29.18366498892394,53.668128296219244,0
33.29619424810233,4.430203292828128,1
52.773842716481454,41.858793004122354,0
59.144564588251406,41.56481158374523,0
40.99086516764668,18.043344818331995,1
0.8493558051422601,18.861317624587357,1
33.10569550563668,30.818851311407958,0
46.1867012645461,47.57644935125632,0
75.48795924466727,6.6602221271604645,1
23.258213452837495,75.70918938364116,1
12.876880857359385,55.7531077662601,1
63.955514329186656,89.71080165385568,1
64.37829143912104,72.74345069477715,0
20.243150134779754,77.21410339604128,1
15.709281510130179,37.48483474074625,1
74.5959647254972,11.380717412273144,1
23.372258245309972,7.681223930411896,1
51.649638107804506,68.34396806827624,0
18.725361551040475,35.26407927895525,1
81.97077738748038,43.22898679509588,1
20.326276264765397,31.409255665227832,1
90.82555657793449,87.3605136820585,1
11.461686758711886,51.290460122372025,1
84.92363635457949,49.52276739812269,1
16.43476315666207,68.98251985571656,1
88.33665388056234,67.51464491607601,1
13.96822717948698,65.36902016706813,1
35.13831836534642,22.7475036846451,1
58.99068157795584,57.47537939776649,0
60.78575669597001,40.26155460272055,0
45.10908512678531,56.33976939352912,0
46.85939666464154,89.29091931378366,1
29.230348348989764,52.35069830029689,0
64.5013842981078,15.386249313701105,1
57.08026236372553,91.921531330728,1
30.740145641405114,14.10771898094929,1
73.77805946099929,27.4385661125502,1
38.86135468151141,38.43010644854139,0
77.16008358187545,93.61071989962721,1
49.08327132610388,17.255635276912308,1
73.20623092608714,87.66529069375432,1
29.017024918060564,50.809054560283315,0
22.70792644407572,8.275666403240722,1
14.740079738440649,40.19344303344622,1
26.22661577185317,38.673229359660624,0
22.78381144804441,3.0140658827949474,1
80.42685369751516,43.087145115122524,1
80.93372972111435,24.731547604764458,1
53.02826365363721,82.47213610135327,1
61.4635737976505,96.28451479604377,1
65.90579389971337,45.42568668603274,0
94.27216511388323,92.52579264951676,1
46.27782734498579,33.2626239680997,0
9.364512642748835,53.14509342890784,1
4.456893830736741,34.40633750640229,1
8.216393020286116,38.00511844947964,1
23.297856502268544,72.57236592039955,1
91.7842171200942,42.196843351292316,1
99.26363921541326,15.661465420218136,1
79.26969184540323,72.62365747012085,1
57.93867327830037,87.8456652824987,1
36.22144599565057,7.55299530018172,1
77.8554241983433,36.02225726196343,1
93.15338977998,83.32793619713328,1
95.65951413932086,63.627027296164094,1
76.58231856935448,78.31019153761484,1
32.92412968762646,59.73950637705985,0
93.23485477876548,93.12979156080185,1
80.33448552152905,19.479339808186147,1
5.1465051414273155,58.445728395974314,1
98.49839324527589,72.88435869424674,1
8.473298710427812,36.675613612828464,1
46.29901842658345,13.777310239623898,1
82.05904747101175,22.531473329789975,1
27.491152246924255,47.56958794319603,0
3.1490255510278065,88.70255480497504,1
54.15242994196776,57.516761653853045,0
37.113443010668036,67.65502920939713,0
61.63611691176014,22.632063370390853,0
95.64176131614146,8.272333180368785,1
73.83220451500074,7.280423895561272,1
23.59161813209879,96.93881284163552,1
9.82876759128638,82.41703344568958,1
18.52366505623212,86.67324225968173,1
43.47562308295838,31.500850184899253,0
8.926406990302604,35.04766888170421,1
75.88754111347787,40.30482558266767,0
17.23268468739555,11.881003128667334,1
57.584392376163564,69.16107502236392,0
11.95216645693149,1.0756049100296927,1
1.7507819444784745,58.62060995207512,1
9.591841335858941,87.46907225432413,1
63.00785108750563,25.073632612751638,0
21.509147495343072,89.20233514842967,1
17.125131160053677,61.56784752806984,1
53.44008883202179,68.85904724169178,0
66.26042832204479,70.87858966171902,0
56.167252663064126,32.510202943210466,0
11.60094463515755,22.826042879416097,1
94.64038642165843,4.801777353027026,1
80.68893474545399,45.901172265211606,1
49.83480979991132,50.35213447175191,0
70.25038289645029,34.4534211002505,0
92.73057098036682,96.97981429584233,1
67.00535215919847,77.00965341128538,1
73.017969980802,4.661246699339838,1
38.72378267257651,88.73517099928846,1
46.48268393521901,15.621830218122357,1
45.700705646496,61.61411136196162,0
24.496375437720264,15.592724044838867,1
8.859959292562891,29.617870216783103,1
66.63638909858787,34.01961383028505,0
84.85568774224821,82.94666806516953,1
53.1807047848128,11.888599447952775,1
40.82603879127472,55.37070682096162,0
68.07205540677698,69.83829021865395,0
91.86361653581179,51.76386033272681,1
94.91772411474456,16.356063982419812,1
62.8024576964188,79.11414509074741,1
78.68919217743434,46.11037601506662,0
62.58137555311646,93.61174622888939,1
34.00849674883063,91.84991612097437,1
14.22875543306439,78.8566373705059,1
87.25580417285418,9.804284940005326,1
66.42397022612047,25.794388229550393,0
24.20531389890639,98.1498008734544,1
23.62578912453116,93.68002448821633,1
77.49434588750925,70.85794232253268,1
70.91829589698847,93.18632379225782,1
28.95304894234294,35.1228342576667,0
37.009972628815824,47.71424375914242,0
20.669857993136574,49.568096047270075,0
34.23177526178222,57.02965968172437,0
65.64049235276337,72.56227002991211,0
37.915200136786886,8.541955028907712,1
23.945915440829445,45.22597284594691,0
19.191456475758827,55.85640441628963,1
63.62733944048601,92.09279444902788,1
25.038050955912805,11.673744756242034,1
56.774051364787184,63.8898949509067,0
7.309232060241111,82.67667741518213,1
70.81242892344399,91.5331246273007,1
38.52190674848863,7.734496982620753,1
2.582233388052746,68.18548144118182,1
16.328775048561074,47.573414427447645,1
68.50887095499435,27.106480595888492,0
50.89562478678425,14.00157256261203,1
8.028033378090438,37.02407984590385,1
49.80983537470587,19.844168334314293,1
79.39168274593354,93.88959695234985,1
63.682356025769835,76.9354249902309,1
27.08213803304903,48.130003906887175,0
32.26550560815426,68.83069717649273,0
78.28355029056516,69.8908837059958,1
75.69417465264142,77.343265137851,1
82.2077884474406,21.26726255322977,1
8.36810425393918,47.57687367813036,1
40.544375312330025,74.14836568081847,0
14.028111639092689,34.816417399075874,1
89.90180274360277,85.05637014587238,1
9.739274545553744,88.45562823548599,1
87.83017154960578,14.2380048763048,1
43.77923287852364,93.0819817872949,1
22.862791524358283,55.27185524467624,0
17.839943224445932,4.9054872091917385,1
15.987007495147543,23.58307463396663,1
97.48637604081597,92.9094064833647,1
6.05220160678861,37.51113171670853,1
76.47575884040283,18.417358138465755,1
14.845551514138,13.955160952631463,1
90.32619939285291,64.21265616465695,1
68.91379108701224,92.1253054798705,1
32.433622029073476,54.91220045712302,0
14.681896337750722,93.55745458491866,1
12.071117229336192,93.98852323944236,1
1.0172047234976556,24.30258889619563,1
7.764968279124118,79.65016403934784,1
19.11026430573701,26.080932354745055,1
11.826801239109885,51.73176955402645,1
83.39120873037584,87.19492963656565,1
32.23137913743018,64.81187811350117,0
9.173223416281962,31.124077172181785,1
16.564835117530883,78.96768667480002,1
92.81229047612722,10.978453760540175,1
89.4281816197407,8.892452755358516,1
28.395029712743458,51.366732950332135,0
49.46616226201862,74.5427287850069,0
1.3141635526565998,95.73840061356333,1
55.1016542435288,52.048870283645286,0
83.56373575127448,36.88874464561022,1
39.090953349400856,32.31380853356669,0
18.18388594530497,31.06913214890752,1
31.17546741296754,56.54136676722632,0
21.00769185481325,22.023996762425647,1
35.39050755515613,12.876909130696435,1
46.71013549410215,30.279842867611816,0
4.001951985828722,46.409426577578074,1
63.132038919248444,95.14048042708637,1
73.5768268791567,55.97563059481748,0
52.94934069105418,92.09664164568443,1
80.35387814148217,25.523025213629158,1
14.980854494972718,86.73700013675078,1
51.865479573186725,65.23028544753039,0
68.77523559068585,27.751550430497783,0
79.67231081264515,18.149748548003906,1
75.59054420410921,26.247170404808774,1
14.107380958968674,21.82818187771155,1
76.47750484113523,16.349142484652024,1
86.08622007476892,1.1783916842582398,1
13.900126060521266,42.94129925241978,1
53.32510539679846,8.815707436340503,1
47.1751107098205,76.40134355255182,0
88.71941946123458,22.139682710477825,1
93.98401986945753,11.316812492877638,1
77.16937781008991,52.632855008401656,0
30.30995246475714,66.42110596198503,0
63.80049495202631,22.16475763562775,1
59.3729825684201,66.36780607277574,0
1.3113503302904728,13.530792947598636,1
16.486471592228934,52.465531935070665,1
77.09134305259535,8.02199975652692,1
11.228783059656633,39.1243990430937,1
61.78629682124948,81.51312484551522,1
20.922822664510687,5.519088320580867,1
10.149924831228596,42.372863036314136,1
40.138279002547506,87.85246622854032,1
62.304336062907296,59.441453486948106,0
59.77925090549439,16.60752701996576,1
38.94288338889953,46.38733670070435,0
96.29249880204381,25.304416462751476,1
97.54385137111545,39.94587434647793,1
16.6292836019295,42.53315406414385,1
18.323632374973176,33.85962965470893,1
7.816359223930858,67.41159322250384,1
18.443157083753203,7.781031804455097,1
21.33937715318728,20.122054907864083,1
50.89155482710444,20.96474310198928,0
82.0146285785954,53.808985135226386,1
30.506128118724696,24.26835077148002,1
88.62262616220175,11.873904742599372,1
43.74792963445613,80.79652710585287,1
49.29980539214832,15.58279860605486,1
41.13733185813109,75.46507913472834,0
88.53217859567151,70.90500641250638,1
81.66420031565991,36.827858926680925,1
34.5674755679234,90.63160164539497,1
97.02235099705359,90.70075893060739,1
46.159971611813255,38.07514375621815,0
70.17824140860795,14.433564951828526,1
65.784820192378,12.03156655632316,1
77.56888205978363,63.12175048122326,1
92.80641196718412,9.188916055804007,1
27.134211086466074,94.61671585714801,1
54.557880946841784,19.796531738662026,1
35.424260223974834,28.88445347617695,0
15.886623796502143,35.16215855199919,1
26.18164306182198,39.078907130421435,0
8.443211320713894,71.42343932632336,1
0.08502421281743056,86.63781719967261,1
79.83891077378158,43.04405882768349,1
20.74939098027553,80.77516577172405,1
59.7695287831932,51.613804094704584,0
85.61413389774876,63.93578909986245,1
15.301024901332273,90.78563734864699,1
2.010037387191299,99.09410349664311,1
20.735017715825965,6.5618381550152876,1
68.48150280057436,62.22032444779184,0
98.81987924918496,93.64516694589308,1
69.35043485815872,23.80392969022579,1
99.54587516615541,53.199845894126064,1
26.54342162966841,37.015566794792235,0
70.36035426096208,85.12119729334276,1
16.863941457989963,36.90496455414814,1
37.36175742039657,38.79151442187454,0
55.17654025453428,94.97385103294955,1
60.87877608916954,0.3037867323387178,1
64.38003823536857,66.52927389061743,0
50.813717220246446,51.26373857133686,0
1.5820073501940035,14.414118650928087,1
27.226738182612596,94.53455906803892,1
86.54690805431441,92.02804137858416,1
89.8602993075076,5.667597518360612,1
83.27540903865534,20.993412635996776,1
16.65085278454994,35.26624952891766,1
18.48262547161682,4.387316922110873,1
45.74737443588065,57.1590944987195,0
81.77810203363468,75.15202298808661,1
8.154093878534441,30.012315046154182,1
41.510568998898066,91.112748730836,1
68.83736686761671,15.890305746449918,1
27.52562657421027,52.972976373757966,0
2.984311535032036,78.27726931883636,1
77.49470322328497,39.72395186848274,0
81.07349498246226,64.20155981748464,1
17.008746224810032,27.09642523968716,1
61.51559633210272,60.35835581972084,0
45.29030859773789,78.99909783255114,0
92.84464350874265,1.5052524439502557,1
28.162797592034238,79.32961426733233,1
8.78807007794462,0.9091707787032166,1
57.82585033344061,2.1103980177114567,1
59.016492219423256,67.25195310097277,0
25.020955895304052,1.5930085456517085,1
55.97176288213374,70.15589772751333,0
63.33155153931339,40.79106190074631,0
33.894535249213575,17.369395765370577,1
67.64704356248174,66.84325910836043,0
10.020177390276363,10.656730625060707,1
59.23032255297527,84.67438119287604,1
9.884604699682587,54.56501228325351,1
68.36348704239549,76.61356711579921,1
68.77917862222296,2.4951478920031356,1
32.206682388733775,64.94556624585664,0
49.61653641374056,37.882600080849485,0
60.29009147372408,16.81212009272659,1
23.816836305592513,4.7976523719244994,1
2.969271347805924,46.44693305856206,1
46.29658339081754,21.90377593005428,0
69.20921083502604,78.419218871579,1
18.239829087491966,36.466586648572516,1
79.22259444163878,97.37710367828551,1
72.05422888019636,0.9848291097102058,1
4.772969059265475,24.723685951065388,1
31.762057632747297,84.01867524438764,1
45.36361926044954,30.724814618181117,0
99.04899493807586,58.919593636612355,1
12.068141775115748,11.73923724957594,1
90.29107226624058,49.41988599343827,1
42.4188552718664,36.57797298828071,0
3.1029007209964155,49.41897004358374,1
49.554334041825655,93.44137890600733,1
22.297942051101817,75.80728521079325,1
16.73752849603538,49.448578058307,1
84.62416257591275,57.79774245565004,1
84.39106746521942,68.46551036242577,1
9.236219389124035,13.988437973253799,1
40.956498658642005,19.75414124419521,1
66.58779839518539,19.259267052416696,1
21.169415786905553,49.90682294831874,0
2.2755741360280135,17.609066131436702,1
35.75251116152921,83.59622745195121,1
54.33872308136877,94.16870225459552,1
5.063807549672394,64.86262528196653,1
2.615763983932118,79.8795146230729,1
45.897446618579586,49.976732144306354,0
66.98299386477741,25.705393230627937,0
65.41960140353245,15.357740588038936,1
27.646559062079323,49.750682828158766,0
49.13216104160166,49.592537180364815,0
75.13280796492732,30.285016241301264,1
90.79211002486426,57.29356924898741,1
10.21921672766103,90.43006317796575,1
1.3745578172042916,14.349150107948827,1
4.770883771685719,96.1421423569627,1
51.45262829422358,79.06147137509237,0
3.2951759067959108,68.12846850768138,1
46.77751361666328,81.73397070389582,1
91.99985858460678,90.46380743877585,1
10.377160331724443,86.46107239649112,1
87.2375662124455,83.92811346148724,1
46.15228224342908,43.18980359811583,0
98.44231098948677,0.46474717356667083,1
88.73341370154863,25.56412336524627,1
2.0111542606668142,86.66265453664708,1
2.273012716382572,80.62923022928267,1
22.057055066719165,58.79490119003887,0
76.88171738652306,0.16455547862457287,1
51.5563782913382,29.699808626868407,0
85.5779720658753,60.23048355488346,1
63.137312275309085,28.66981896887353,0
6.905495174259091,65.45532996426606,1
52.60307190807513,59.517210530865746,0
88.78314117815762,77.65543801844174,1
30.256388090560083,49.1145887108283,0
27.68687729504481,4.572723583471394,1
25.18950643678822,48.96207042680203,0
63.92378534110208,73.83034553065183,0
95.92649425702115,65.7119181500609,1
48.54312293117782,19.648663559274127,1
47.15239071556139,13.085331266613265,1
20.339629828864425,65.42993816287817,1
36.736325108255905,97.24499667243077,1
42.439459534729664,94.01176336139685,1
19.853433228386297,70.44088783595139,1
87.11924590367978,59.20552607458354,1
17.73302061938282,13.625744629203606,1
24.79394675337785,7.177641117261235,1
17.40810763060535,37.74053092590515,1
68.51932600121046,44.29771658854569,0
5.814134329703324,25.49910379282879,1
48.89002678065123,9.269186237254367,1
16.682239244586327,70.75522530089195,1
45.8743975982883,81.6743762299042,1
21.89524252665701,10.913956218763055,1
83.91234434330877,86.5073761399886,1
30.322033456913232,89.35335585161603,1
4.512673155919556,34.834462387955234,1
66.61881208336273,29.451356007390462,0
66.6215108081845,74.41327811837694,0
90.08318967264864,49.56655732300847,1
89.1936057529628,10.918339711212921,1
79.36994322441707,99.20061131112242,1
42.683374014534806,0.36184940813257516,1
52.72469568092005,50.57375083017366,0
16.582814275735192,6.365235461803831,1
15.364642610170065,36.973939078688666,1
38.668486940672466,62.128187635849294,0
25.732955773140166,89.49403309963783,1
98.2799768362221,76.25842435279696,1
50.57621097665327,87.15023360699331,1
30.73734500656231,74.06680671031066,1
35.14186311433295,1.8790155718925505,1
52.91532722688071,71.49877995820054,0
49.26539401585717,89.53864084516633,1
1.0270545737821823,37.56463131237792,1
82.71444661207562,50.79526004758669,1
10.830394062906102,12.947333138117756,1
53.87993363265562,61.65250708833286,0
97.75502405120818,17.408269400885445,1
64.75170799893465,52.38741769911442,0
39.85857644175734,96.67743806094815,1
82.08910791337131,95.784370908931,1
40.055348363466216,30.706228322745165,0
49.794286078428605,50.81271589477881,0
45.72120247633429,49.477189990416946,0
40.71892301931187,96.27259453024833,1
33.56345360359306,80.00669131415951,1
37.482572046034534,80.43740636280098,1
25.554699549331506,78.742709575422,1
91.3535490655613,7.350278903092189,1
87.76468380281979,87.25145963144165,1
45.840892718703074,78.18578710485778,0
78.0844846471992,85.90291322356498,1
27.368659473065694,6.967075826599234,1
51.12240930490769,10.20672403699997,1
99.25138632945712,33.93246448554024,1
98.96121032675981,37.51642527454955,1
47.16226063889168,66.97451827729924,0
5.001314091033803,48.01124629207006,1
14.383206346990685,91.82842543910645,1
14.774991809245675,13.18120014530708,1
33.34867066763848,5.065517305167832,1
82.40147059992026,67.4826106564604,1
6.342678721900807,40.45158696497906,1
34.26323212835497,74.39755114122599,0
72.68124965510113,78.85861909363463,1
2.518819901127489,6.822158084391705,1
62.31001896220486,54.672435321670335,0
20.227683493078217,23.52513994924208,1
76.46951866048234,97.51766830710744,1
37.147718665327865,38.35921319780651,0
