x1,x2,y
19.292512996084245,22.58151467792098,0
69.27086597258098,17.63379905864483,1
43.26208026459225,75.24071267720119,1
2.1579832427185863,43.741135551447194,0
6.362546397573954,41.47389517568199,0
26.02098275176853,80.43606150539614,1
14.429329932580526,25.274026864857834,0
77.63691854954551,15.690583775385003,1
32.110718458802246,33.14403539158135,0
34.9823121105031,9.625458525080665,0
37.005318011725706,19.14433394793602,0
87.63611957659998,87.20944079005939,0
81.89895642489337,15.002857019393357,1
98.75539579033394,72.11386617784544,0
35.97813770583381,32.69297584425735,0
94.0026293992184,46.83304849622048,1
24.43224025946452,73.07613917753407,1
12.901465403269718,84.43485530235517,1
62.51689156753798,73.52240143014411,0
36.32015463090642,60.684791578824985,1
84.9360317633196,79.86349242617902,0
60.129706386372014,21.790714727739346,1
4.310378558480865,33.5994156105632,0
19.556417106977296,52.64435545483027,1
93.5351414097663,23.971031080127535,1
81.34608658194533,63.18958052867831,0
75.99001094470789,66.32742553240989,0
11.579867760611595,86.42636363984802,1
24.849591522360694,33.15833899762918,0
95.82939049117606,60.56325281340147,0
18.152580189042965,82.22828005246942,1
35.31143298271906,49.960055930907565,0
69.82319870618599,97.44036910140011,0
67.80006634893047,44.75638472491258,1
58.49850925614083,82.37439133132253,0
65.27688217312614,67.46060659023183,0
5.800403611089,23.884908319889664,0
41.64752781262209,6.277602048415676,0
13.601206766697082,73.71169815688816,1
63.32546367767014,89.58273275140469,0
55.86703890048431,79.74621467741242,0
93.08151815791695,13.703231399733728,1
34.82314179005886,35.41412932148897,0
13.280416445175236,37.047187017426296,0
53.47063726489794,5.575460456380032,1
68.4731929302898,57.62422295484202,0
26.894277808516932,30.41018551571948,0
39.286999383484535,98.13077776651286,1
53.33589808322831,4.948618707628693,1
9.651493927471211,33.026937499669685,0
92.66849432827684,81.22228390689945,0
17.62365096393007,5.410553603446644,0
54.69094511827702,42.45239201434775,1
86.42049653883078,97.9983725844204,0
82.5735892218486,54.259436926734686,0
16.7419113676602,42.15275002379107,0
27.82000800563038,6.568833451592138,0
84.06331896295536,71.64648042523021,0
52.27053572539361,21.70395339439314,1
25.300726428728538,53.737133983718664,1
59.95814427622468,19.099263862290726,1
18.098229880926166,59.12621715746506,1
57.037571529549666,95.13275063595394,0
52.960767902538365,64.5073928715406,0
